Index,address,price,latitude,longitude,raw data
4420,"816 tappan ave, ann arbor, mi 48104",,42.271340949999995,-83.73777984421054,"{'place_id': 193107296, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 473414085, 'boundingbox': ['42.2712376', '42.2714337', '-83.7379079', '-83.7376556'], 'lat': '42.271340949999995', 'lon': '-83.73777984421054', 'display_name': '816, Tappan Avenue, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.721}"
4421,"816 tappan ave, ann arbor, mi 48104",,42.271340949999995,-83.73777984421054,"{'place_id': 193107296, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 473414085, 'boundingbox': ['42.2712376', '42.2714337', '-83.7379079', '-83.7376556'], 'lat': '42.271340949999995', 'lon': '-83.73777984421054', 'display_name': '816, Tappan Avenue, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.721}"
4422,"816 tappan ave, ann arbor, mi 48104",,42.271340949999995,-83.73777984421054,"{'place_id': 193107296, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 473414085, 'boundingbox': ['42.2712376', '42.2714337', '-83.7379079', '-83.7376556'], 'lat': '42.271340949999995', 'lon': '-83.73777984421054', 'display_name': '816, Tappan Avenue, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.721}"
4423,"816 tappan ave, ann arbor, mi 48104",,42.271340949999995,-83.73777984421054,"{'place_id': 193107296, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 473414085, 'boundingbox': ['42.2712376', '42.2714337', '-83.7379079', '-83.7376556'], 'lat': '42.271340949999995', 'lon': '-83.73777984421054', 'display_name': '816, Tappan Avenue, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.721}"
4424,"816 tappan ave, ann arbor, mi 48104",,42.271340949999995,-83.73777984421054,"{'place_id': 193107296, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 473414085, 'boundingbox': ['42.2712376', '42.2714337', '-83.7379079', '-83.7376556'], 'lat': '42.271340949999995', 'lon': '-83.73777984421054', 'display_name': '816, Tappan Avenue, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.721}"
4425,"816 tappan ave, ann arbor, mi 48104",,42.271340949999995,-83.73777984421054,"{'place_id': 193107296, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 473414085, 'boundingbox': ['42.2712376', '42.2714337', '-83.7379079', '-83.7376556'], 'lat': '42.271340949999995', 'lon': '-83.73777984421054', 'display_name': '816, Tappan Avenue, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.721}"
4426,"816 tappan ave, ann arbor, mi 48104",,42.271340949999995,-83.73777984421054,"{'place_id': 193107296, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 473414085, 'boundingbox': ['42.2712376', '42.2714337', '-83.7379079', '-83.7376556'], 'lat': '42.271340949999995', 'lon': '-83.73777984421054', 'display_name': '816, Tappan Avenue, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.721}"
4427,"816 tappan ave, ann arbor, mi 48104",,42.271340949999995,-83.73777984421054,"{'place_id': 193107296, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 473414085, 'boundingbox': ['42.2712376', '42.2714337', '-83.7379079', '-83.7376556'], 'lat': '42.271340949999995', 'lon': '-83.73777984421054', 'display_name': '816, Tappan Avenue, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.721}"
4428,"816 tappan ave, ann arbor, mi 48104",,42.271340949999995,-83.73777984421054,"{'place_id': 193107296, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 473414085, 'boundingbox': ['42.2712376', '42.2714337', '-83.7379079', '-83.7376556'], 'lat': '42.271340949999995', 'lon': '-83.73777984421054', 'display_name': '816, Tappan Avenue, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.721}"
4429,"715 oakland ave, ann arbor, mi 48104",,42.2727169,-83.73914023741611,"{'place_id': 150808446, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 256667111, 'boundingbox': ['42.2726896', '42.2727555', '-83.7392391', '-83.7390415'], 'lat': '42.2727169', 'lon': '-83.73914023741611', 'display_name': '715, Oakland Avenue, North Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.721}"
4430,"711 oakland ave, ann arbor, mi 48104",,42.2728276,-83.73913026507176,"{'place_id': 192879963, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 485228247, 'boundingbox': ['42.2727952', '42.2728588', '-83.7392165', '-83.7390449'], 'lat': '42.2728276', 'lon': '-83.73913026507176', 'display_name': '711, Oakland Avenue, North Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.721}"
4431,"534 hill st, ann arbor, mi 48104",,42.2716645,-83.74189820939814,"{'place_id': 192474070, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 484977398, 'boundingbox': ['42.2715642', '42.2717151', '-83.741985', '-83.7418428'], 'lat': '42.2716645', 'lon': '-83.74189820939814', 'display_name': '534, Hill Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.721}"
4450,"314 packard st, ann arbor, mi 48104",,42.27509635,-83.74589239586597,"{'place_id': 194633976, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 500443492, 'boundingbox': ['42.2750296', '42.2751909', '-83.7459809', '-83.7457983'], 'lat': '42.27509635', 'lon': '-83.74589239586597', 'display_name': '314, Packard Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48109-1357, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.611}"
4479,"1028 church st, ann arbor, mi 48104",,42.2688207,-83.73468514999999,"{'place_id': 186739175, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 454168606, 'boundingbox': ['42.2687832', '42.2688582', '-83.7347482', '-83.7346221'], 'lat': '42.2688207', 'lon': '-83.73468514999999', 'display_name': '1028, Church Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.721}"
4480,"1028 packard st, ann arbor, mi 48104",,42.2669299,-83.73666279480216,"{'place_id': 195992342, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 502984275, 'boundingbox': ['42.2668655', '42.2669942', '-83.7367539', '-83.7365717'], 'lat': '42.2669299', 'lon': '-83.73666279480216', 'display_name': '1028, Packard Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48109-1357, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.611}"
4481,"1107 elder blvd, ann arbor, mi 48103",,42.275517395973154,-83.76115634228188,"{'place_id': 254588447, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8722579, 'boundingbox': ['42.275467395973', '42.275567395973', '-83.761206342282', '-83.761106342282'], 'lat': '42.275517395973154', 'lon': '-83.76115634228188', 'display_name': '1107, Elder Boulevard, Old West Side, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.621}"
4506,"1115 white st, ann arbor, mi 48104",,42.268445400000004,-83.73912788696693,"{'place_id': 195872132, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 501849617, 'boundingbox': ['42.2683994', '42.268482', '-83.7391764', '-83.7390786'], 'lat': '42.268445400000004', 'lon': '-83.73912788696693', 'display_name': '1115, White Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.721}"
4508,"1105 church st, ann arbor, mi 48104",,42.26874245,-83.73412175203862,"{'place_id': 195374866, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 487548527, 'boundingbox': ['42.2687121', '42.2687972', '-83.7342153', '-83.7340299'], 'lat': '42.26874245', 'lon': '-83.73412175203862', 'display_name': '1105, Church Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.721}"
4509,"1032 vaughn st, ann arbor, mi 48104",,42.268905325060054,-83.73653734827845,"{'place_id': 254585501, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8726889, 'boundingbox': ['42.26885532506', '42.26895532506', '-83.736587348278', '-83.736487348278'], 'lat': '42.268905325060054', 'lon': '-83.73653734827845', 'display_name': '1032, Vaughn Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
4510,"1000 packard st, ann arbor, mi 48104",,42.2676232,-83.7374023,"{'place_id': 58959528, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4933399464, 'boundingbox': ['42.2675732', '42.2676732', '-83.7374523', '-83.7373523'], 'lat': '42.2676232', 'lon': '-83.7374023', 'display_name': '1000, Packard Street, Lower Burns Park, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48109-1357, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.611}"
4511,"1215 hill st, ann arbor, mi 48104",,42.272198857142854,-83.734207,"{'place_id': 254586952, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 442031953, 'boundingbox': ['42.272148857143', '42.272248857143', '-83.734257', '-83.734157'], 'lat': '42.272198857142854', 'lon': '-83.734207', 'display_name': '1215, Hill Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
4512,"1215 hill st, ann arbor, mi 48104",,42.272198857142854,-83.734207,"{'place_id': 254586952, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 442031953, 'boundingbox': ['42.272148857143', '42.272248857143', '-83.734257', '-83.734157'], 'lat': '42.272198857142854', 'lon': '-83.734207', 'display_name': '1215, Hill Street, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
4513,"318 catherine st, ann arbor, mi 48104",,42.28308636842105,-83.7454372631579,"{'place_id': 254613844, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 176799484, 'boundingbox': ['42.283036368421', '42.283136368421', '-83.745487263158', '-83.745387263158'], 'lat': '42.28308636842105', 'lon': '-83.7454372631579', 'display_name': '318, Catherine Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.721}"
4514,"602 monroe st, ann arbor, mi 48104",,42.273057949999995,-83.74187286105251,"{'place_id': 193620224, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 502971271, 'boundingbox': ['42.2729645', '42.2731182', '-83.7419433', '-83.7418024'], 'lat': '42.273057949999995', 'lon': '-83.74187286105251', 'display_name': '602, Monroe Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.721}"
4515,"602 monroe st, ann arbor, mi 48104",,42.273057949999995,-83.74187286105251,"{'place_id': 193620224, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 502971271, 'boundingbox': ['42.2729645', '42.2731182', '-83.7419433', '-83.7418024'], 'lat': '42.273057949999995', 'lon': '-83.74187286105251', 'display_name': '602, Monroe Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.721}"
4516,"602 monroe st, ann arbor, mi 48104",,42.273057949999995,-83.74187286105251,"{'place_id': 193620224, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 502971271, 'boundingbox': ['42.2729645', '42.2731182', '-83.7419433', '-83.7418024'], 'lat': '42.273057949999995', 'lon': '-83.74187286105251', 'display_name': '602, Monroe Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.721}"
4517,"602 monroe st, ann arbor, mi 48104",,42.273057949999995,-83.74187286105251,"{'place_id': 193620224, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 502971271, 'boundingbox': ['42.2729645', '42.2731182', '-83.7419433', '-83.7418024'], 'lat': '42.273057949999995', 'lon': '-83.74187286105251', 'display_name': '602, Monroe Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.721}"
4518,"602 monroe st, ann arbor, mi 48104",,42.273057949999995,-83.74187286105251,"{'place_id': 193620224, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 502971271, 'boundingbox': ['42.2729645', '42.2731182', '-83.7419433', '-83.7418024'], 'lat': '42.273057949999995', 'lon': '-83.74187286105251', 'display_name': '602, Monroe Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.721}"
4519,"602 monroe st, ann arbor, mi 48104",,42.273057949999995,-83.74187286105251,"{'place_id': 193620224, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 502971271, 'boundingbox': ['42.2729645', '42.2731182', '-83.7419433', '-83.7418024'], 'lat': '42.273057949999995', 'lon': '-83.74187286105251', 'display_name': '602, Monroe Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.721}"
4520,"602 monroe st, ann arbor, mi 48104",,42.273057949999995,-83.74187286105251,"{'place_id': 193620224, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 502971271, 'boundingbox': ['42.2729645', '42.2731182', '-83.7419433', '-83.7418024'], 'lat': '42.273057949999995', 'lon': '-83.74187286105251', 'display_name': '602, Monroe Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.721}"
4521,"602 monroe st, ann arbor, mi 48104",,42.273057949999995,-83.74187286105251,"{'place_id': 193620224, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 502971271, 'boundingbox': ['42.2729645', '42.2731182', '-83.7419433', '-83.7418024'], 'lat': '42.273057949999995', 'lon': '-83.74187286105251', 'display_name': '602, Monroe Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'house', 'importance': 0.721}"
