StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q4,Q5,Q55,Q6#1_1,Q6#2_1,Q7#1_1,Q7#2_1,Q8,Q9,Q10,Q11,Q11_7_TEXT,Q12,Q13,Q14,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q16,Q17,Q18,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q20#1_1,Q20#2_1,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q31_4_TEXT,Q33,Q33_7_TEXT,Q34,Q35,Q54,Q31_4_TEXT - Parent Topics,Q31_4_TEXT - Sentiment Polarity,Q31_4_TEXT - Sentiment Score,Q31_4_TEXT - Sentiment,Q31_4_TEXT - Topic Sentiment Label,Q31_4_TEXT - Topic Sentiment Score,Q31_4_TEXT - Topics
01/27/2020 08:24:41,01/27/2020 08:29:18,IP Address,174.230.8.102,100,277,True,01/27/2020 08:29:19,R_ub7notjtcw5ncS5,,,,,42.6595001220703,-83.6370010375977,anonymous,EN,Yes,"42.27795182535975,-83.74351189728442",576,1,February,2018,August,2019,August,August,Tom Clark apartments ,"Water,Electricity,Heat,Laundry",,Definitely yes,Yes,No,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Neutral,Neutral,Some of them,Once or twice a month,Never,Neutral,Agree,Neutral,Disagree,Agree,Disagree,February,2019,4,No,,Strongly disagree,Strongly Agree,Strongly Agree,24,Graduate,,Engineering,"White,East Asian,Native Hawaiian or Pacific Islander,Other",No,Female,,Gay/Lesbian,,"$50,000 to $74,999",I am fully financially independent,Kmcantil,,,,,,,
01/27/2020 08:29:29,01/27/2020 08:29:39,IP Address,68.62.52.50,100,9,True,01/27/2020 08:29:39,R_0HuP2GmZWTytmnv,,,,,42.7348022460938,-84.6244964599609,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:25:42,01/27/2020 08:29:40,IP Address,35.2.61.42,100,238,True,01/27/2020 08:29:41,R_2ydeaXczTA6VQOZ,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.29562546102786,-83.72022447076417",840,2,October,2017,August,2018,August,August,Courtyards Apts,"Water,Wifi,Heat,Laundry",,Definitely not,Yes,Maybe,Disagree,Disagree,Agree,Agree,Agree,,Agree,All of them,Once or twice every other month,Never,Neutral,Agree,,Strongly disagree,,,,,3,No,,Strongly disagree,Disagree,Strongly Agree,21,Undergraduate,Senior,Nursing,White,No,Female,,Heterosexual,,"$50,000 to $74,999",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),kotryna,,,,,,,
01/27/2020 08:25:23,01/27/2020 08:29:41,IP Address,73.145.165.178,100,258,True,01/27/2020 08:29:42,R_1inABppikYE6CqM,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,Yes,"42.28195830339176,-83.7572604128418",800,1,May,2019,August,2019,August,August,CMB,"Water,Heat,Laundry,Parking",,Definitely yes,Yes,Maybe,Disagree,Neutral,Disagree,Neutral,Neutral,Strongly disagree,Neutral,,Once or twice a month,Once or twice every other month,Disagree,Neutral,,Agree,,,,,6,I'm not sure,,Neutral,Neutral,Somewhat agree,27,Graduate,,LSA,White,No,Female,,Gay/Lesbian,,"$50,000 to $74,999",I am fully financially independent,ECoccia ,,,,,,,
01/27/2020 08:20:37,01/27/2020 08:30:28,IP Address,35.1.133.221,100,590,True,01/27/2020 08:30:29,R_339FO95yiAOttTw,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.27586189017083,-83.72661885705567",750,4,October,2018,August,2019,August,August,CMB Property Management,"Water,Wifi,Heat,Laundry,Parking",,Definitely yes,Yes,Yes,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,,Once or twice every other month,Once or twice a semester,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,September,2019,9,No,,Neutral,Strongly Agree,Somewhat agree,20,Undergraduate,Senior,LSA,White,No,Female,,Heterosexual,,"$100,000 to $149,999",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),brinkkir,,,,,,,
01/27/2020 08:30:42,01/27/2020 08:30:49,IP Address,35.3.67.190,100,6,True,01/27/2020 08:30:49,R_3ipMpWmL79LAUvT,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:26:19,01/27/2020 08:31:04,IP Address,141.213.118.7,100,285,True,01/27/2020 08:31:05,R_3MuOmuclbl7b2oz,,,,,42.2776031494141,-83.7408981323242,anonymous,EN,Yes,"42.28938750954095,-83.73460111108399",495,2,August,2018,August,2018,August,August,Island Drive,"Water,Heat,Parking",,Definitely not,Yes,No,Disagree,Neutral,Disagree,Disagree,Disagree,Neutral,Neutral,,Once or twice a month,Once or twice a semester,Agree,Disagree,,Disagree,,,,,3,No,,Neutral,Somewhat agree,Somewhat agree,23,Graduate,,Engineering,White,No,Female,,Heterosexual,,"$150,000 to $199,999",I am fully financially independent,katfin,,,,,,,
01/27/2020 08:31:30,01/27/2020 08:31:36,IP Address,35.3.52.33,100,6,True,01/27/2020 08:31:37,R_2DSnBFX0zM4SmLA,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:27:07,01/27/2020 08:31:38,IP Address,35.3.0.213,100,271,True,01/27/2020 08:31:39,R_3dFTSCriCTxuzAG,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.27247209279919,-83.74118861642457",550,3,October,2018,August,2019,August,August,Prime Student Housing,"Wifi,Parking",,Definitely yes,Yes,Yes,Disagree,Disagree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,All of them,Once or twice a month,Once or twice a semester,Agree,Disagree,,Strongly Agree,,,,,6,No,,Disagree,Neutral,Neutral,21,Undergraduate,Senior,Engineering,White,No,Female,,Heterosexual,,"$200,000 or more",I am mostly financially independent (I am responsible for more than 50% of my finances),Mjkohler,,,,,,,
01/27/2020 08:31:52,01/27/2020 08:32:00,IP Address,35.2.158.37,100,7,True,01/27/2020 08:32:01,R_3R2BoHdz19LUogu,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:25:37,01/27/2020 08:32:14,IP Address,174.230.21.147,100,396,True,01/27/2020 08:32:15,R_24HjALaj8pTVxkd,,,,,42.6448974609375,-83.4036026000977,anonymous,EN,Yes,"42.274337694708066,-83.74704656091309",850,1,December,2018,September,2019,September,August,Wickfield,"Water,Electricity,Heat",,Definitely yes,I'm not sure,Maybe,Disagree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,All of them,Once or twice every other month,Never,Neutral,Disagree,,Strongly Agree,,,,,7,No,,Somewhat agree,Somewhat agree,Somewhat agree,20,Undergraduate,Senior,LSA,Prefer not to say,Prefer not to say,Male,,Gay/Lesbian,,"$100,000 to $149,999",I am mostly financially independent (I am responsible for more than 50% of my finances),no,,,,,,,
01/27/2020 08:31:54,01/27/2020 08:32:16,IP Address,35.3.14.19,100,22,True,01/27/2020 08:32:17,R_2v2JuZrwDVL9pdH,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:28:07,01/27/2020 08:32:18,IP Address,141.213.163.222,100,250,True,01/27/2020 08:32:18,R_29mg87UWsfqXHDE,,,,,42.2776031494141,-83.7408981323242,anonymous,EN,Yes,"42.2589507828947,-83.73194035974122",550,3,May,2019,August,2019,August,July,Woodbury Gardens,"Laundry,Parking",,Definitely not,Yes,Yes,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Once or twice every other month,Once or twice a semester,Agree,Strongly Agree,,Strongly Agree,,,,,8,No,,Neutral,Somewhat agree,Somewhat agree,27,Graduate,,LSA,White,No,Male,,Heterosexual,,"$100,000 to $149,999",I am fully financially independent,prorgan,,,,,,,
01/27/2020 08:28:02,01/27/2020 08:33:01,IP Address,141.214.17.243,100,299,True,01/27/2020 08:33:02,R_3rYQNQqxNA0xFhs,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.30570328822853,-83.73425778833008",550,2,January,2019,February,2019,February,August,NA,"Laundry,Parking",,Definitely not,Yes,Maybe,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly Agree,Some of them,Once or twice a semester,Once or twice a semester,Neutral,,,Disagree,,,,,5,No,,Disagree,Neutral,Neutral,26,Graduate,,Rackham School of Graduate Studies,White,Prefer not to say,Female,,Heterosexual,,"$75,000 to $99,999",I am fully financially independent,nicolebo,,,,,,,
01/27/2020 08:28:53,01/27/2020 08:33:55,IP Address,35.1.107.208,100,302,True,01/27/2020 08:33:56,R_3gUctvsqUJ4gCBS,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.269637859976626,-83.73533067193604",1100,9,November,2017,August,2018,August,August,Investor's Property Management (IPM),Parking,,Definitely not,Yes,No,Strongly Agree,Disagree,Neutral,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,,Once or twice a week,Once or twice every other month,Neutral,Strongly Agree,,Strongly disagree,,,,,3,No,,Somewhat agree,Somewhat agree,Neutral,21,Undergraduate,Senior,Business,White,No,Male,,Heterosexual,,"$200,000 or more",I am fully financially dependent on other(s),jreisner,,,,,,,
01/27/2020 08:28:31,01/27/2020 08:33:56,IP Address,35.1.98.89,100,325,True,01/27/2020 08:33:57,R_3n1JeA1YO8rPtaO,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.27279758476865,-83.74442872491456",850,5,October,2017,August,2018,September,August,Jaeger Properties,"Laundry,Parking",,Definitely yes,Yes,Maybe,Disagree,Disagree,Disagree,Strongly disagree,Neutral,Strongly disagree,Agree,,Once or twice a week,Once or twice every other month,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,November,2019,5,No,,Disagree,Strongly Agree,Strongly Agree,21,Undergraduate,Senior,Public Health,White,No,Female,,Heterosexual,,"$200,000 or more",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),simonenk,,,,,,,
01/27/2020 08:11:19,01/27/2020 08:34:22,IP Address,35.3.49.148,100,1382,True,01/27/2020 08:34:22,R_3RfuvwZP8y3MimL,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.28244249842867,-83.74276575532532",770,6,October,2017,August,2018,August,August,Michigan Rental,"Heat,Laundry,Parking,Other",A/C,I'm not sure,Yes,Yes,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,All of them,Once or twice a month,Once or twice a semester,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,November,2019,8,No,,Somewhat agree,Strongly Agree,Somewhat agree,21,Undergraduate,Senior,"Music, Theatre, and Dance",White,No,Male,,Gay/Lesbian,,"$100,000 to $149,999",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),Wplonk,,,,,,,
01/27/2020 08:28:08,01/27/2020 08:35:19,IP Address,35.2.133.212,100,430,True,01/27/2020 08:35:20,R_2wMjWu1fjRdNDI2,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.28149791777458,-83.74352750268555",1165,3,October,2018,August,2019,August,August,Foundry Lofts,"Water,Wifi,Heat,Laundry",,Definitely not,Yes,No,Strongly disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Once or twice a month,Once or twice a semester,Strongly Agree,Strongly Agree,,Strongly Agree,,,,,10,I'm not sure,,Neutral,Strongly Agree,Strongly Agree,20,Undergraduate,Junior,LSA,White,No,Female,,Heterosexual,,"$200,000 or more",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),alefevr,,,,,,,
01/27/2020 08:03:57,01/27/2020 08:35:36,IP Address,35.2.171.86,100,1898,True,01/27/2020 08:35:37,R_yvwErR9DPYiJyTf,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.27592539751515,-83.72973021951294",465,4,November,2017,August,2018,August,August,Tom Clark,"Water,Heat",,Definitely yes,Yes,Yes,Strongly Agree,Neutral,Agree,Strongly Agree,Strongly Agree,Agree,Agree,All of them,Once or twice every other month,Once or twice every other month,Neutral,Strongly Agree,,Strongly Agree,,,,,8,No,,Strongly disagree,Strongly Agree,Strongly Agree,21,Undergraduate,Senior,Nursing,White,No,Male,,Heterosexual,,"$50,000 to $74,999",I am mostly financially independent (I am responsible for more than 50% of my finances),dannolle,,,,,,,
01/27/2020 08:35:34,01/27/2020 08:35:44,IP Address,35.3.38.199,100,10,True,01/27/2020 08:35:45,R_2z7TdT9pJ1pIU4j,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:31:17,01/27/2020 08:35:44,IP Address,141.214.17.234,100,267,True,01/27/2020 08:35:45,R_WeuR9086x4h7IgV,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.28486341779851,-83.74196109262085",785,5,November,2018,August,2019,September,September,Michigan Rental,"Laundry,Parking",,Definitely yes,Yes,Yes,Disagree,Neutral,Neutral,Agree,Agree,Agree,Agree,All of them,Once or twice every other month,Once or twice a semester,Agree,Agree,,Agree,,,,,8,Yes,Yes,Disagree,Somewhat agree,Somewhat agree,28,Graduate,,Medicine,White,No,Male,,Gay/Lesbian,,"$50,000 to $74,999",I am fully financially independent,brdillon,,,,,,,
01/27/2020 08:35:47,01/27/2020 08:36:03,IP Address,35.2.255.177,100,15,True,01/27/2020 08:36:04,R_u9AAaKsHJshfy49,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:31:50,01/27/2020 08:37:02,IP Address,73.145.179.193,100,312,True,01/27/2020 08:37:03,R_3OfE84v5NtxbJst,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,Yes,"42.2781957430334,-83.73143610444642",805,3 in total,December,2017,September,2018,September,August,"Campus Management, Inc","Water,Wifi,Heat",,I'm not sure,No,No,Agree,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Some of them,Once or twice a month,Once or twice every other month,Neutral,Agree,Disagree,Disagree,Disagree,Disagree,October,2019,5,No,,Disagree,Neutral,Strongly Agree,20,Undergraduate,Junior,LSA,South Asian,No,Female,,Heterosexual,,"$200,000 or more",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),hkuriako,,,,,,,
01/27/2020 08:37:36,01/27/2020 08:38:08,IP Address,35.2.155.8,100,31,True,01/27/2020 08:38:09,R_21pHTkJ78wNhEeq,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:37:38,01/27/2020 08:38:18,IP Address,96.70.135.229,100,40,True,01/27/2020 08:38:19,R_2OTMiCNMzhFNIOK,,,,,38.9378967285156,-77.0858993530274,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:38:51,01/27/2020 08:38:58,IP Address,35.1.203.225,100,7,True,01/27/2020 08:38:59,R_1OJ4ZFNiS8CySUV,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:34:08,01/27/2020 08:38:59,IP Address,141.212.196.111,100,291,True,01/27/2020 08:39:00,R_20uerbNYm5h52vf,,,,,42.2776031494141,-83.7408981323242,anonymous,EN,Yes,"42.29833125889001,-83.69018469316633",1050,none,June,2019,June,2018,June,June,Green Brier Apartments,"Water,Heat,Parking",,Definitely yes,Yes,Yes,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,,Once or twice a semester,Once or twice a semester,Agree,Agree,,Strongly Agree,,,,,9,No,,Somewhat agree,Somewhat agree,Disagree,25,Graduate,,Engineering,White,No,Female,,Bisexual,,"$50,000 to $74,999",I am fully financially independent,cdha,,,,,,,
01/27/2020 08:38:52,01/27/2020 08:39:08,IP Address,50.205.14.133,100,16,True,01/27/2020 08:39:09,R_1GQeN7xKvfwAiCR,,,,,42.2709045410156,-83.7267990112305,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:34:57,01/27/2020 08:39:54,IP Address,35.6.145.183,100,297,True,01/27/2020 08:39:55,R_R47Jt7i6gowtxEl,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.30164457780445,-83.71584710565186",534,1,October,2017,August,2018,August,July,Willowtree Apartments,Water,,Definitely not,Yes,Yes,Neutral,Neutral,Strongly Agree,Neutral,Neutral,,Disagree,,Once or twice a semester,Never,Agree,Strongly Agree,Agree,Agree,,,,,7,No,,Somewhat agree,Strongly Agree,Strongly Agree,21,Undergraduate,Senior,Engineering,South Asian,No,Male,,Heterosexual,,"$150,000 to $199,999",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),balajsra,,,,,,,
01/27/2020 08:36:38,01/27/2020 08:40:31,IP Address,35.1.255.247,100,233,True,01/27/2020 08:40:32,R_3fk3BLTfvsXUIwv,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.285387276632456,-83.73601731744385",890,1,February,2018,August,2018,September,August,Campus Management,"Water,Heat,Laundry,Parking",,Definitely yes,I'm not sure,No,Strongly disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Some of them,Once or twice a month,Once or twice every other month,Disagree,Strongly disagree,Neutral,Neutral,Agree,Disagree,October,2019,2,Yes,Neither comfortable nor uncomfortable,Strongly disagree,Strongly Agree,Strongly Agree,19,Undergraduate,Sophomore,Business,White,No,Male,,Heterosexual,,"$50,000 to $74,999",I am mostly financially independent (I am responsible for more than 50% of my finances),kaydene,,,,,,,
01/27/2020 08:36:51,01/27/2020 08:41:18,IP Address,70.188.76.98,100,267,True,01/27/2020 08:41:19,R_25QQq6SzM0QfoSf,,,,,36.8374938964844,-76.0976028442383,anonymous,EN,Yes,"42.27516330515957,-83.73324927774048",1100,2 roommates,October,2018,August,2019,August,August,University Towers- Denise ,"Wifi,Heat",,Definitely yes,Yes,No,Strongly disagree,Neutral,,Strongly disagree,Strongly disagree,Strongly disagree,Agree,None of them,Once or twice a month,Once or twice every other month,Agree,Disagree,Disagree,Strongly disagree,,,,,2,No,,Somewhat agree,Neutral,Strongly Agree,20,Undergraduate,Junior,LSA,White,No,Female,,Heterosexual,,"$150,000 to $199,999",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),kbride,,,,,,,
01/27/2020 08:41:47,01/27/2020 08:41:53,IP Address,198.111.181.109,100,6,True,01/27/2020 08:41:54,R_1Lew0xEA2K2ruw7,,,,,42.2324066162109,-83.7016983032227,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:42:41,01/27/2020 08:42:46,IP Address,35.1.43.207,100,5,True,01/27/2020 08:42:47,R_2qyBcgNxQp6EAEs,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:38:51,01/27/2020 08:42:53,IP Address,35.2.214.201,100,241,True,01/27/2020 08:42:53,R_2rNIgAoAXNhFkc2,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.28335531501766,-83.74125298944092",700,6,January,2018,August,2018,August,August,Old Town,"Water,Laundry,Parking",,I'm not sure,Yes,No,Strongly disagree,Disagree,Disagree,Neutral,Neutral,Agree,Neutral,Some of them,Once or twice a month,Once or twice every other month,Disagree,Neutral,Disagree,Disagree,Agree,Neutral,September,2019,3,No,,Disagree,Somewhat agree,Strongly Agree,20,Undergraduate,Junior,LSA,White,No,Female,,Heterosexual,,"$50,000 to $74,999",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),alsidney,,,,,,,
01/27/2020 08:43:33,01/27/2020 08:43:40,IP Address,141.212.90.119,100,7,True,01/27/2020 08:43:41,R_2xypbzUPI1toVaR,,,,,42.2776031494141,-83.7408981323242,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:39:49,01/27/2020 08:43:42,IP Address,107.77.194.174,100,232,True,01/27/2020 08:43:42,R_1CEntLjzhiK6DJy,,,,,42.4651947021484,-83.3712997436524,anonymous,EN,Yes,"42.28430780518449,-83.74069508996583",5100,6,September,2018,August,2018,August,August,Jones,Laundry,,Definitely yes,Yes,Yes,Neutral,Neutral,Disagree,Agree,Agree,,Agree,,Once or twice a month,Never,Agree,Neutral,,Neutral,,,,,6,No,,Disagree,Neutral,Neutral,20,Undergraduate,Sophomore,Kinesiology,White,No,Female,,Heterosexual,,"$100,000 to $149,999",I am fully financially independent,sickmill,,,,,,,
01/27/2020 08:43:19,01/27/2020 08:43:48,IP Address,35.2.155.63,100,28,True,01/27/2020 08:43:49,R_2aglVv1EWDHdK5m,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/27/2020 08:39:12,01/27/2020 08:43:49,IP Address,35.1.187.60,100,276,True,01/27/2020 08:43:49,R_3L6EuBnXcRHNSWW,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.28285525191553,-83.74066290345765",1200,1,December,2018,August,2019,August,July,Oxford,"Water,Heat",,Definitely not,I'm not sure,Maybe,Disagree,Neutral,Disagree,Disagree,Neutral,Strongly disagree,Strongly Agree,,Once or twice a month,Once or twice a semester,Neutral,Strongly Agree,Neutral,Strongly Agree,,,,,5,No,,Somewhat agree,Neutral,Disagree,28,Graduate,,LSA,White,No,Female,,Heterosexual,,"$150,000 to $199,999",I am fully financially independent,dkolberg,,,,,,,
01/27/2020 08:33:48,01/27/2020 08:44:04,IP Address,141.211.82.9,100,616,True,01/27/2020 08:44:05,R_2bWBOiLVFK99Q8u,,,,,42.2776031494141,-83.7408981323242,anonymous,EN,Yes,"42.269542589432795,-83.73702582803345",500,6,February,2019,August,2019,August,August,Al Foland,Parking,,Definitely yes,Yes,Yes,Disagree,Agree,Neutral,Agree,Agree,Neutral,Strongly Agree,Some of them,Once or twice every other month,Once or twice a semester,Strongly Agree,Neutral,Agree,Strongly Agree,Strongly Agree,Strongly Agree,,,7,No,,Disagree,Somewhat agree,Strongly Agree,21,Undergraduate,Junior,LSA,White,No,Female,,Bisexual,,"$50,000 to $74,999",I am mostly financially independent (I am responsible for more than 50% of my finances),rachsode,,,,,,,
01/27/2020 08:40:10,01/27/2020 08:45:32,IP Address,35.3.118.122,100,321,True,01/27/2020 08:45:33,R_1Km7yZ3Apa8ktPd,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.28291081467847,-83.74181088891602",800,4,November,2017,September,2018,September,September,Spaly Group,Other,None,Definitely yes,Yes,Yes,Strongly disagree,Agree,Agree,Agree,Neutral,Disagree,Agree,None of them,Once or twice a month,Once or twice a semester,Neutral,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,October,2019,8,No,,Neutral,Strongly Agree,Somewhat agree,22,Undergraduate,Senior,Engineering,White,No,Male,,Heterosexual,,"$100,000 to $149,999",I am fully financially dependent on other(s),No,,,,,,,
